"trip_id","trip_start_timestamp","trip_end_timestamp","trip_seconds","trip_miles","pickup_census_tract","dropoff_census_tract","pickup_community_area","dropoff_community_area","fare","tip","additional_charges","trip_total","shared_trip_authorized","trips_pooled","pickup_centroid_latitude","pickup_centroid_longitude","dropoff_centroid_latitude","dropoff_centroid_longitude"
"0015c55b4a42cbdaf2b48c9baccafe49f4b0524c","2022-01-01T18:00:00.000","2022-01-01T18:15:00.000","739","5.3097",,,"6","32","10","0","3.06","13.06","false","1","41.9442266014","-87.6559981815","41.8788655841","-87.6251921424"
"0087438c5d92b7e5b07086ad001d04e9c89b0ecc","2022-01-01T18:00:00.000","2022-01-01T18:15:00.000","1159","7.67",,,"35","8","30","0","1.02","31.02","false","1","41.8351179863","-87.6186777673","41.899602111","-87.6333080367"
"008dc34b91450b4045bfbdacac9286ff308a74e2","2022-01-01T18:00:00.000","2022-01-01T18:15:00.000","742","3.6555","17031283100","17031081700","28","8","10","5","2.71","17.71","false","1","41.8692744531","-87.6640472412","41.8920421365","-87.6318639497"
"009eef304799cbfe4bbd66d4418d8446da1112c5","2022-01-01T18:00:00.000","2022-01-01T18:00:00.000","114","0.4061","17031071500","17031071500","7","7","5","0","2.83","7.83","false","1","41.9146162864","-87.6317173661","41.9146162864","-87.6317173661"
"00db795bb0009c1ed7f220d3f9213f8861dbe0a6","2022-01-01T18:00:00.000","2022-01-01T18:15:00.000","347","1.02","17031320100","17031081500","32","8","15","1","1.02","17.02","false","1","41.8849871918","-87.6209929134","41.8925077809","-87.6262149064"
"00f5dcdabb19f589cc8acb8a32648f2ef80ed605","2022-01-01T18:00:00.000","2022-01-01T18:15:00.000","694","1.7848","17031081500","17031839100","8","32","7.5","3","2.36","12.86","false","1","41.8925077809","-87.6262149064","41.8809944707","-87.6327464887"
"01285080bc16b68e9fe6f74820f2864e2fd2c28f","2022-01-01T18:00:00.000","2022-01-01T18:15:00.000","563","2.4168",,,"51","44","7.5","0","3.53","11.03","false","1","41.6906333472","-87.5700582686","41.7402057565","-87.6159695226"
"018fa4a25f3cd7150d564a04228b1200dad1d628","2022-01-01T18:00:00.000","2022-01-01T18:15:00.000","344","0.6102","17031081100","17031081300","8","8","5","0","2.64","7.640000000000001","false","1","41.9002212967","-87.6291051864","41.8983317935","-87.6207628651"
"01baa766fa6d20086d5d42a69b0e7300451365c1","2022-01-01T18:00:00.000","2022-01-01T18:00:00.000","397","1.7399",,,"56","56","7.5","1","2.36","10.86","false","1","41.7925923603","-87.7696154528","41.7925923603","-87.7696154528"
"02012016e50a0ed35731d50a05a511ae3733d451","2022-01-01T18:00:00.000","2022-01-01T19:00:00.000","3465","12.6884",,,"44","44","35","0","6.4","41.4","false","1","41.7402057565","-87.6159695226","41.7402057565","-87.6159695226"
"022d55abee0411e8c0ed453df3fa0cdc3de0d8e8","2022-01-01T18:00:00.000","2022-01-01T18:30:00.000","2015","10.9748",,,,"44","20","0","6.78","26.78","false","1",,,"41.7402057565","-87.6159695226"
"02745338abf6fcbd1b39b025d99da03225c17b5e","2022-01-01T18:00:00.000","2022-01-01T18:30:00.000","2007","15.7991",,,"16",,"22.5","0","6.76","29.259999999999998","false","1","41.9535821253","-87.7234523905",,
"0304d0d7a99da8dd57da55e8de3017b63c3c7546","2022-01-01T18:00:00.000","2022-01-01T18:30:00.000","1560","7.8471",,,,"30","15","0","5.59","20.59","false","1",,,"41.8390869059","-87.714003807"
"031811971502e6aeab4d48b48f8281ff21be18d8","2022-01-01T18:00:00.000","2022-01-01T18:00:00.000","431","2.15",,,"40","42","25","0","1.02","26.02","false","1","41.7923572233","-87.6179313803","41.7788768603","-87.5949254391"
"037a6fd7b584f273ad3f508b7c71789a32979330","2022-01-01T18:00:00.000","2022-01-01T18:30:00.000","1309","4.8736","17031061000","17031161300","6","16","12.5","1","2.96","16.46","false","1","41.9492209135","-87.6519703953","41.9426995777","-87.7310024842"
"037ec46c45215e49ad1e427fd16a5a2b18522acf","2022-01-01T18:00:00.000","2022-01-01T18:00:00.000","415","1.3098","17031833000","17031320100","28","32","12.5","5","2.87","20.37","false","1","41.8852813201","-87.6572331997","41.8849871918","-87.6209929134"
"0390646476feeb847c3d3e854032c26a72323c49","2022-01-01T18:00:00.000","2022-01-01T18:15:00.000","363","1.23","17031839000","17031839100","32","32","22.5","0","1.02","23.52","false","1","41.8710158803","-87.6314065252","41.8809944707","-87.6327464887"
"039e14b9db7220284b35dfec89c318bc003976c4","2022-01-01T18:00:00.000","2022-01-01T18:15:00.000","865","4.37","17031071400","17031320100","7","32","22.5","5","1.02","28.52","false","1","41.922082541","-87.6341560931","41.8849871918","-87.6209929134"
"03ab81bb67bf7d060048db2e274e2e14e8ac70f5","2022-01-01T18:00:00.000","2022-01-01T18:30:00.000","1582","8.4358","17031661000","17031837400","66","27","17.5","0","3.86","21.36","false","1","41.7611057444","-87.6855896618","41.8759663","-87.6937939017"
"03f0f340a70e8bd7720f2cca2317448f95c5e490","2022-01-01T18:00:00.000","2022-01-01T18:00:00.000","781","7.1879",,,"77","8","15","3","3.75","21.75","false","1","41.9867117999","-87.6634164054","41.899602111","-87.6333080367"
"043c3f428b468026f9c86831151b81b6643f2868","2022-01-01T18:00:00.000","2022-01-01T18:00:00.000","229","0.95",,,"75","74","15","3","1.02","19.02","false","1","41.6897299145","-87.6690544032","41.6948789661","-87.7131924966"
"044f7f42a1912df78cab7865bf14463237bfda7c","2022-01-01T18:00:00.000","2022-01-01T18:00:00.000","676","2.3927",,,"7","6","7.5","0","2.44","9.94","false","1","41.9226862843","-87.6494887289","41.9442266014","-87.6559981815"
"045cf93dacee4230f1c847fe6a7d3d478cc759e3","2022-01-01T18:00:00.000","2022-01-01T18:15:00.000","349","0.85","17031061500","17031061000","6","6","20","4","1.02","25.02","false","1","41.9452823311","-87.6615450961","41.9492209135","-87.6519703953"
"04a945780caaa46e60995c187c19feefb87a79a7","2022-01-01T18:00:00.000","2022-01-01T18:00:00.000","331","0.9919","17031081403","17031081700","8","8","5","3","2.36","10.36","false","1","41.8909220259","-87.6188683546","41.8920421365","-87.6318639497"
"04ad18e253f3fbd3d021f45f0cbd429ec8d35473","2022-01-01T18:00:00.000","2022-01-01T18:15:00.000","476","1.06","17031841900","17031330100","28","33","15","0","1.02","16.02","false","1","41.8679024175","-87.6429586652","41.859349715","-87.6173580061"
"001e83aa74a5c14d9393540946890e3e979249dc","2022-01-01T20:00:00.000","2022-01-01T20:15:00.000","473","2.93",,,"19",,"22.5","0","1.02","23.52","false","1","41.9272609555","-87.7655016086",,
"0020be3d3d7a29ed9dbb5ef633818337d366cb1f","2022-01-01T20:00:00.000","2022-01-01T20:30:00.000","1531","5.77","17031081403","17031330100","8","33","30","5","6.02","41.019999999999996","false","1","41.8909220259","-87.6188683546","41.859349715","-87.6173580061"
"0099fd71f255ff21870809bedbc80e1eee417674","2022-01-01T20:00:00.000","2022-01-01T20:30:00.000","1850","19.5607","17031839100","17031980000","32","76","55","0","11.61","66.61","false","1","41.8809944707","-87.6327464887","41.9790708201","-87.9030396611"
"00c187e8b803b194bf481a56748de9ccb098a454","2022-01-01T20:00:00.000","2022-01-01T20:30:00.000","1099","7.44",,,"6","12","15","5","1.02","21.02","false","1","41.9442266014","-87.6559981815","41.9939301285","-87.7583535876"
"00def3acaf80749f72efb882c603703a756f1806","2022-01-01T20:00:00.000","2022-01-01T20:15:00.000","869","3.61","17031240300","17031060400","24","6","17.5","0","1.02","18.52","false","1","41.9123643542","-87.6750627566","41.9506733576","-87.6665362813"
"00e8a079723ffc3cbde765332706fc50561f783a","2022-01-01T20:00:00.000","2022-01-01T20:15:00.000","1009","6.314",,,"28","5","37.5","10","3.27","50.77","false","1","41.874005383","-87.6635175498","41.9477915865","-87.6838349425"
"0114d32b9717e2a2beb1531c5b83b7b0be0f536e","2022-01-01T20:00:00.000","2022-01-01T20:00:00.000","372","1.41",,,"41","41","15","0","1.02","16.02","false","1","41.794090253","-87.592310855","41.794090253","-87.592310855"
"0115ee1f99f73fbb42609de51eb62d91d05a73ba","2022-01-01T20:00:00.000","2022-01-01T20:00:00.000","513","3.1194","17031980000","17031770700","76",,"7.5","0","7.6","15.1","false","1","41.9790708201","-87.9030396611","41.9827750091","-87.8773053996"
"0116230a3ed9aa2f6824f4f37829ea8d4e7e57c1","2022-01-01T20:00:00.000","2022-01-01T20:15:00.000","984","6.0886","17031832000","17031280100","6","28","30","0","3.47","33.47","false","1","41.9462945357","-87.6542980837","41.8853000224","-87.6428084655"
"012894d5b531a06ba509a142e57ad5f992fe33af","2022-01-01T20:00:00.000","2022-01-01T20:00:00.000","581","1.9","17031080100","17031081800","8","8","12.5","0","1.02","13.52","false","1","41.9075200747","-87.6266589003","41.8932163595","-87.6378442095"
"01780e0d9e21ef62c94c44355cf18058c69d8c61","2022-01-01T20:00:00.000","2022-01-01T20:00:00.000","561","3.07","17031830900","17031160300","22","16","15","0","1.02","16.02","false","1","41.9286190509","-87.685362024","41.9572641084","-87.7308987849"
"019c5068a4f9980969ef2188c688321875973652","2022-01-01T20:00:00.000","2022-01-01T20:00:00.000","685","4.6913","17031081401","17031062800","8","6","22.5","0","2.92","25.42","false","1","41.8950334495","-87.6197106717","41.936159071","-87.6612652184"
"01e6f07d2a3de1182bc448169de10c6e24df40e5","2022-01-01T20:00:00.000","2022-01-01T20:00:00.000","368","1.0738","17031842300","17031280100","24","28","7.5","0","2.36","9.86","false","1","41.8983058696","-87.6536139825","41.8853000224","-87.6428084655"
"021192cf10cf2e7dda18adb0f9378daa1ce97ebc","2022-01-01T20:00:00.000","2022-01-01T20:15:00.000","569","3.1453",,,"6","8","17.5","3","2.6","23.1","false","1","41.9442266014","-87.6559981815","41.899602111","-87.6333080367"
"0229da905759933830133252d8dd34dd2d2c3078","2022-01-01T20:00:00.000","2022-01-01T20:15:00.000","1482","5.9858",,,"4","6","17.5","0","4.51","22.009999999999998","false","1","41.9751709433","-87.6875155152","41.9442266014","-87.6559981815"
"026e2084b42589b88336847051570caf311b961d","2022-01-01T20:00:00.000","2022-01-01T20:15:00.000","364","1.1289","17031062100","17031070300","6","7","5","0","2.36","7.359999999999999","false","1","41.9426918444","-87.6517705068","41.9290469366","-87.6513108767"
"0293bd3d0e94b30b7fb9437ae5423f7cd8cd88d2","2022-01-01T20:00:00.000","2022-01-01T20:15:00.000","1286","14.8441","17031980000","17031071600","76","7","22.5","0","10.06","32.56","false","1","41.9790708201","-87.9030396611","41.9164733164","-87.6411836567"
"02b7c72737ab5395fea08fe07e16d2cc0be6083e","2022-01-01T20:00:00.000","2022-01-01T20:15:00.000","736","3.2332","17031020100","17031130300","2","13","10","0","2.62","12.620000000000001","false","1","42.0157199072","-87.6871159899","41.9865581808","-87.7133688039"
"02b820e1ded7ac9626af56c851106317f7710bd8","2022-01-01T20:00:00.000","2022-01-01T20:00:00.000","420","1.6611","17031839100","17031081700","32","8","15","0","2.36","17.36","false","1","41.8809944707","-87.6327464887","41.8920421365","-87.6318639497"
"02c08aff2fdeb78e3f6cde77f6b82d0d1b723cf4","2022-01-01T20:00:00.000","2022-01-01T20:00:00.000","432","1.287","17031081201","17031080300","8","8","12.5","1","2.87","16.37","false","1","41.8991556134","-87.6262105324","41.9074919303","-87.6357600901"
"02e282ba7cc96e82283a4ac21eb5cc20ced050c2","2022-01-01T20:00:00.000","2022-01-01T20:15:00.000","730","3.8754",,,"43","44","12.5","0","2.75","15.25","false","1","41.7615779081","-87.5727819867","41.7402057565","-87.6159695226"
"033470095d925a8897facca543dca00c69049f4b","2022-01-01T20:00:00.000","2022-01-01T20:15:00.000","1344","6.5123",,,"42","71","17.5","2","3.31","22.81","false","1","41.7788768603","-87.5949254391","41.7442051463","-87.6563059862"
"03b50f5dd59358b9ac44196f3b5ad0f678e2a236","2022-01-01T20:00:00.000","2022-01-01T20:15:00.000","592","2.8707","17031832600","17031081800","7","8","15","0","2.54","17.54","false","1","41.9147473049","-87.6540070286","41.8932163595","-87.6378442095"
"03bc71ea67763a4237b69173148157c160229bbb","2022-01-01T20:00:00.000","2022-01-01T20:00:00.000","403","2.58","17031070101","17031081300","7","8","20","0","1.02","21.02","false","1","41.9292629902","-87.6358909539","41.8983317935","-87.6207628651"
"03cb4309dba39d19e48652fe6811e62bf8f6d5ed","2022-01-01T20:00:00.000","2022-01-01T20:00:00.000","251","0.5334","17031081700","17031081500","8","8","15","0","2.4","17.4","false","1","41.8920421365","-87.6318639497","41.8925077809","-87.6262149064"
"00075c29393b6cc6ad23ff4ea55b273c357d6dfd","2022-01-01T22:00:00.000","2022-01-01T22:30:00.000","1624","12.3661","17031980000","17031812301","76",,"60","0","10.11","70.11","false","1","41.9790708201","-87.9030396611",,
"001b4fa745431e7f3d3ba6b3587103d405e491f0","2022-01-01T22:00:00.000","2022-01-01T22:00:00.000","406","0.97","17031081800","17031833000","8","28","17.5","4","0","21.5","false","1","41.8932163595","-87.6378442095","41.8852813201","-87.6572331997"
"004aa7200b06e0f3c8c9e6e32b77ba33b0bb4016","2022-01-01T22:00:00.000","2022-01-01T22:00:00.000","571","2.099","17031071200","17031061000","7","6","12.5","0","2.38","14.879999999999999","false","1","41.9218549112","-87.6462109769","41.9492209135","-87.6519703953"
"00e1d43b93f8818b17cb786dbc39a36b482eb58b","2022-01-01T22:00:00.000","2022-01-01T22:45:00.000","2314","24.4","17031980000",,"76",,"82.5","0","13.01","95.51","false","1","41.9790708201","-87.9030396611",,
"012cbd33f238b499d7437752e42e61800a3a2b21","2022-01-01T22:00:00.000","2022-01-01T22:00:00.000","489","2.35",,,"6","5","15","4","1.02","20.02","false","1","41.9442266014","-87.6559981815","41.9477915865","-87.6838349425"
"01468eaa263319c41f1b9c530f61a28ffe4adb6a","2022-01-01T22:00:00.000","2022-01-01T22:15:00.000","564","2.3195","17031832300","17031080300","22","8","22.5","0","2.43","24.93","false","1","41.9192250505","-87.671445766","41.9074919303","-87.6357600901"
"016cbc5d1da0677d3c46072304aee27c04327280","2022-01-01T22:00:00.000","2022-01-01T22:15:00.000","659","3.86","17031071100","17031221300","7","22","15","0","1.02","16.02","false","1","41.9217781876","-87.6510618838","41.9211259143","-87.6997544065"
"018343c87cfb5e3a14e6cff57c383067b0bb7a85","2022-01-01T22:00:00.000","2022-01-01T22:00:00.000","436","1.69",,,"27","29","15","0","1.02","16.02","false","1","41.8789144956","-87.7058971305","41.8601900192","-87.7172201"
"01b778672597511de2831c054801ab5d0debf6d0","2022-01-01T22:00:00.000","2022-01-01T22:15:00.000","318","0.82",,,"77","1","15","0","1.02","16.02","false","1","41.9867117999","-87.6634164054","42.0096228806","-87.6701668569"
"01c6131206696e9931b7883cc930a9698f2332df","2022-01-01T22:00:00.000","2022-01-01T22:00:00.000","574","2.5862","17031081201","17031281900","8","28","12.5","0","2.48","14.98","false","1","41.8991556134","-87.6262105324","41.8792550844","-87.642648998"
"02735fabb5117c23aaf11b8c4e049e6c0d08f612","2022-01-01T22:00:00.000","2022-01-01T22:30:00.000","2269","19.4247",,,"3","66","27.5","3","17.85","48.35","false","1","41.96581197","-87.6558787862","41.7718485152","-87.695666342"
"02925cd137c2149d5fa69c480a9db918283a0296","2022-01-01T22:00:00.000","2022-01-01T22:15:00.000","1213","5.1156",,,"20","6","15","0","3.31","18.31","false","1","41.9243470769","-87.7347397536","41.9442266014","-87.6559981815"
"029a95c44e07fedc1681312017d09fb7334474d5","2022-01-01T22:00:00.000","2022-01-01T22:15:00.000","1085","4.84","17031320600","17031842200","32","8","30","0","1.02","31.02","false","1","41.8706073724","-87.6221729369","41.9049353016","-87.6499072264"
"02c4eebc2542d66b4cd50af3bd3bd169f8920e0e","2022-01-01T22:00:00.000","2022-01-01T22:15:00.000","759","3.417","17031320100","17031242100","32","24","22.5","0","2.66","25.16","false","1","41.8849871918","-87.6209929134","41.8996701799","-87.6698377982"
"035ce757f9a8d2fdeb6567660c64734210d3adcb","2022-01-01T22:00:00.000","2022-01-01T22:15:00.000","1101","7.7",,,"6",,"17.5","0","4.01","21.509999999999998","false","1","41.9442266014","-87.6559981815",,
"0399bf5e8d8f6d9684a6c159a7bfbcda63e296b1","2022-01-01T22:00:00.000","2022-01-01T22:15:00.000","650","1.9068","17031842300","17031320600","24","32","15","0","2.36","17.36","false","1","41.8983058696","-87.6536139825","41.8706073724","-87.6221729369"
"03fdc9c63104db1a39e3611f25bf2747cd69d906","2022-01-01T22:00:00.000","2022-01-01T22:15:00.000","758","4.8965","17031839100","17031837100","32","27","20","0","3.26","23.259999999999998","false","1","41.8809944707","-87.6327464887","41.885621155","-87.6988915914"
"040ef80924e8ae8f4ec01cb42356761d79b84740","2022-01-01T22:00:00.000","2022-01-01T22:30:00.000","1837","6.8655","17031830800","17031833100","4","28","17.5","0","3.38","20.88","false","1","41.9651417087","-87.6765780714","41.8790669938","-87.657005027"
"04575f024ae4f3ed0e1d643eeabc7995d5b9e3de","2022-01-01T22:00:00.000","2022-01-01T22:15:00.000","1081","4.3397",,,"14","15","12.5","0","2.85","15.35","false","1","41.968069","-87.7215590627","41.9540276487","-87.7633990316"
"04b3359a36305892677ebcef1dd74ce17d450542","2022-01-01T22:00:00.000","2022-01-01T22:15:00.000","1324","7.216",,,"43","53","17.5","0","3.9","21.4","false","1","41.7615779081","-87.5727819867","41.6738199043","-87.6357397768"
"04b63c20f6767a5bb48dc5866bb6eab4101a994f","2022-01-01T22:00:00.000","2022-01-01T22:15:00.000","666","2.0049","17031833000","17031838100","28","28","20","0","2.87","22.87","false","1","41.8852813201","-87.6572331997","41.8786674201","-87.6716536214"
"04ef106636128a01a3a93f69e9d07f641dc5f9ff","2022-01-01T22:00:00.000","2022-01-01T22:15:00.000","767","4.6889",,,"23","25","32.5","0","2.92","35.42","false","1","41.9000696026","-87.7209182385","41.8906088526","-87.7560467111"
"052fcd028ddc59718129f8b15f91c9e2c8822f60","2022-01-01T22:00:00.000","2022-01-01T22:45:00.000","2477","27.19",,"17031062800",,"6","85","0","1.89","86.89","false","1",,,"41.936159071","-87.6612652184"
"055ec360ebdc21b07059540eb086ff366da61126","2022-01-01T22:00:00.000","2022-01-01T22:00:00.000","462","2.1231","17031080300","17031070200","8","7","15","0","2.39","17.39","false","1","41.9074919303","-87.6357600901","41.9290776551","-87.6462934762"
"05666dba3029500646f0967fd51b7dc24a20d6ba","2022-01-01T22:00:00.000","2022-01-01T22:00:00.000","719","3.44","17031081403","17031241600","8","24","25","0","3.25","28.25","false","1","41.8909220259","-87.6188683546","41.9066507664","-87.6653376596"
